Date,Medicine Name,Quantity Sold,Category,Price per Unit,Stock Remaining,Supplier,Season,Location,Reorder Threshold
2012-06-08,Metformin,55,Antidiabetic,24.31,-55,Supplier B,Summer,Aisle 4,Yes
2012-06-08,Simvastatin,20,Lipid-lowering,21.57,-20,Supplier D,Summer,Aisle 8,Yes
2012-06-08,Diazepam,120,Benzodiazepine,9.31,-120,Supplier D,Summer,Aisle 10,Yes
2012-06-08,Ciprofloxacin,146,Antibiotic,48.96,-146,Supplier A,Summer,Aisle 6,Yes
2012-06-08,Levothyroxine,186,Thyroid Hormone,24.05,-186,Supplier A,Summer,Aisle 1,Yes
2012-06-15,Paracetamol,26,Analgesic,31.4,-26,Supplier D,Summer,Aisle 8,Yes
2012-06-15,Ibuprofen,105,NSAID,21.15,-105,Supplier B,Summer,Aisle 3,Yes
2012-06-15,Aspirin,120,NSAID,44.2,-120,Supplier D,Summer,Aisle 1,Yes
2012-06-15,Amoxicillin,174,Antibiotic,26.73,-174,Supplier C,Summer,Aisle 3,Yes
2012-06-15,Cetirizine,63,Antihistamine,5.85,-63,Supplier B,Summer,Aisle 5,Yes
2012-06-15,Loratadine,111,Antihistamine,26.7,-111,Supplier C,Summer,Aisle 10,Yes
2012-06-15,Omeprazole,160,Antacid,14.3,-160,Supplier C,Summer,Aisle 3,Yes
2012-06-15,Metformin,47,Antidiabetic,20.37,-47,Supplier C,Summer,Aisle 7,Yes
2012-06-15,Simvastatin,91,Lipid-lowering,9.26,-91,Supplier A,Summer,Aisle 10,Yes
2012-06-15,Diazepam,30,Benzodiazepine,26.39,-30,Supplier D,Summer,Aisle 10,Yes
2012-06-15,Ciprofloxacin,63,Antibiotic,29.88,-63,Supplier B,Summer,Aisle 7,Yes
2012-06-15,Levothyroxine,33,Thyroid Hormone,12.1,-33,Supplier B,Summer,Aisle 9,Yes
2012-06-22,Paracetamol,123,Analgesic,34.73,-123,Supplier C,Summer,Aisle 6,Yes
2012-06-22,Ibuprofen,27,NSAID,34.23,-27,Supplier C,Summer,Aisle 3,Yes
2012-06-22,Aspirin,108,NSAID,32.83,-108,Supplier D,Summer,Aisle 10,Yes
2012-06-22,Amoxicillin,164,Antibiotic,35.08,-164,Supplier B,Summer,Aisle 5,Yes
2012-06-22,Cetirizine,103,Antihistamine,43.92,-103,Supplier B,Summer,Aisle 3,Yes
2012-06-22,Loratadine,135,Antihistamine,28.61,-135,Supplier C,Summer,Aisle 5,Yes
2012-06-22,Omeprazole,66,Antacid,18.99,-66,Supplier D,Summer,Aisle 1,Yes
2012-06-22,Metformin,31,Antidiabetic,33.59,-31,Supplier A,Summer,Aisle 10,Yes
2012-06-22,Simvastatin,49,Lipid-lowering,43.54,-49,Supplier C,Summer,Aisle 4,Yes
2012-06-22,Diazepam,82,Benzodiazepine,25.91,-82,Supplier B,Summer,Aisle 7,Yes
2012-06-22,Ciprofloxacin,71,Antibiotic,20.45,-71,Supplier D,Summer,Aisle 6,Yes
2012-06-22,Levothyroxine,86,Thyroid Hormone,12.27,-86,Supplier D,Summer,Aisle 9,Yes
2012-06-29,Paracetamol,127,Analgesic,6.58,-127,Supplier D,Summer,Aisle 8,Yes
2012-06-29,Ibuprofen,52,NSAID,41.62,-52,Supplier D,Summer,Aisle 1,Yes
2012-06-29,Aspirin,22,NSAID,16.32,-22,Supplier C,Summer,Aisle 6,Yes
2012-06-29,Amoxicillin,73,Antibiotic,22.51,-73,Supplier D,Summer,Aisle 1,Yes
2012-06-29,Cetirizine,96,Antihistamine,9.88,-96,Supplier D,Summer,Aisle 10,Yes
2012-06-29,Loratadine,111,Antihistamine,46.1,-111,Supplier A,Summer,Aisle 7,Yes
2012-06-29,Omeprazole,90,Antacid,39.09,-90,Supplier B,Summer,Aisle 1,Yes
2012-06-29,Metformin,35,Antidiabetic,25.34,-35,Supplier C,Summer,Aisle 1,Yes
2012-06-29,Simvastatin,124,Lipid-lowering,13.96,-124,Supplier D,Summer,Aisle 6,Yes
2012-06-29,Diazepam,156,Benzodiazepine,34.91,-156,Supplier A,Summer,Aisle 1,Yes
2012-06-29,Ciprofloxacin,46,Antibiotic,5.34,-46,Supplier B,Summer,Aisle 5,Yes
2012-06-29,Levothyroxine,162,Thyroid Hormone,28.68,-162,Supplier C,Summer,Aisle 1,Yes
2012-07-06,Paracetamol,157,Analgesic,34.53,-157,Supplier D,Summer,Aisle 1,Yes
2012-07-06,Ibuprofen,164,NSAID,19.89,-164,Supplier B,Summer,Aisle 4,Yes
2012-07-06,Aspirin,193,NSAID,9.32,-193,Supplier A,Summer,Aisle 9,Yes
2012-07-06,Amoxicillin,171,Antibiotic,44.19,-171,Supplier B,Summer,Aisle 10,Yes
2012-07-06,Cetirizine,122,Antihistamine,8.83,-122,Supplier A,Summer,Aisle 2,Yes
2012-07-06,Loratadine,56,Antihistamine,20.1,-56,Supplier D,Summer,Aisle 10,Yes
2012-07-06,Omeprazole,75,Antacid,46.25,-75,Supplier A,Summer,Aisle 3,Yes
2012-07-06,Metformin,189,Antidiabetic,6.93,-189,Supplier D,Summer,Aisle 1,Yes
2012-07-06,Simvastatin,96,Lipid-lowering,35.34,-96,Supplier B,Summer,Aisle 9,Yes
2012-07-06,Diazepam,53,Benzodiazepine,29.87,-53,Supplier A,Summer,Aisle 7,Yes
2012-07-06,Ciprofloxacin,199,Antibiotic,33.35,-199,Supplier D,Summer,Aisle 7,Yes
2012-07-06,Levothyroxine,107,Thyroid Hormone,25.4,-107,Supplier A,Summer,Aisle 1,Yes
2012-07-13,Paracetamol,51,Analgesic,42.76,-51,Supplier A,Summer,Aisle 8,Yes
2012-07-13,Ibuprofen,59,NSAID,38.94,-59,Supplier A,Summer,Aisle 5,Yes
2012-07-13,Aspirin,167,NSAID,33.34,-167,Supplier B,Summer,Aisle 9,Yes
2012-07-13,Amoxicillin,62,Antibiotic,29.9,-62,Supplier B,Summer,Aisle 10,Yes
2012-07-13,Cetirizine,40,Antihistamine,44.71,-40,Supplier A,Summer,Aisle 10,Yes
2012-07-13,Loratadine,159,Antihistamine,18.98,-159,Supplier D,Summer,Aisle 7,Yes
2012-07-13,Omeprazole,180,Antacid,8.45,-180,Supplier A,Summer,Aisle 3,Yes
2012-07-13,Metformin,185,Antidiabetic,21.81,-185,Supplier C,Summer,Aisle 6,Yes
2012-07-13,Simvastatin,97,Lipid-lowering,22.14,-97,Supplier B,Summer,Aisle 7,Yes
2012-07-13,Diazepam,156,Benzodiazepine,20.29,-156,Supplier C,Summer,Aisle 9,Yes
2012-07-13,Ciprofloxacin,23,Antibiotic,36.58,-23,Supplier B,Summer,Aisle 10,Yes
2012-07-13,Levothyroxine,160,Thyroid Hormone,31.87,-160,Supplier B,Summer,Aisle 5,Yes
2012-07-20,Paracetamol,90,Analgesic,49.67,-90,Supplier D,Summer,Aisle 4,Yes
2012-07-20,Ibuprofen,102,NSAID,12.87,-102,Supplier A,Summer,Aisle 1,Yes
2012-07-20,Aspirin,93,NSAID,8.27,-93,Supplier D,Summer,Aisle 4,Yes
2012-07-20,Amoxicillin,66,Antibiotic,6.63,-66,Supplier C,Summer,Aisle 4,Yes
2012-07-20,Cetirizine,46,Antihistamine,8.62,-46,Supplier C,Summer,Aisle 4,Yes
2012-07-20,Loratadine,27,Antihistamine,29.66,-27,Supplier C,Summer,Aisle 3,Yes
2012-07-20,Omeprazole,56,Antacid,9.1,-56,Supplier C,Summer,Aisle 2,Yes
2012-07-20,Metformin,69,Antidiabetic,9.73,-69,Supplier C,Summer,Aisle 6,Yes
2012-07-20,Simvastatin,138,Lipid-lowering,32.23,-138,Supplier B,Summer,Aisle 2,Yes
2012-07-20,Diazepam,49,Benzodiazepine,6.12,-49,Supplier B,Summer,Aisle 7,Yes
2012-07-20,Ciprofloxacin,93,Antibiotic,7.64,-93,Supplier B,Summer,Aisle 1,Yes
2012-07-20,Levothyroxine,143,Thyroid Hormone,31.46,-143,Supplier C,Summer,Aisle 4,Yes
2012-07-27,Paracetamol,113,Analgesic,34.29,-113,Supplier B,Summer,Aisle 9,Yes
2012-07-27,Ibuprofen,29,NSAID,48.83,-29,Supplier C,Summer,Aisle 5,Yes
2012-07-27,Aspirin,165,NSAID,33.3,-165,Supplier B,Summer,Aisle 7,Yes
2012-07-27,Amoxicillin,109,Antibiotic,6.18,-109,Supplier B,Summer,Aisle 9,Yes
2012-07-27,Cetirizine,152,Antihistamine,18.76,-152,Supplier D,Summer,Aisle 10,Yes
2012-07-27,Loratadine,65,Antihistamine,35.84,-65,Supplier D,Summer,Aisle 8,Yes
2012-07-27,Omeprazole,89,Antacid,16.7,-89,Supplier D,Summer,Aisle 5,Yes
2012-07-27,Metformin,148,Antidiabetic,39.6,-148,Supplier D,Summer,Aisle 7,Yes
2012-07-27,Simvastatin,79,Lipid-lowering,48.08,-79,Supplier A,Summer,Aisle 10,Yes
2012-07-27,Diazepam,123,Benzodiazepine,11.27,-123,Supplier C,Summer,Aisle 10,Yes
2012-07-27,Ciprofloxacin,41,Antibiotic,34.03,-41,Supplier D,Summer,Aisle 1,Yes
2012-07-27,Levothyroxine,171,Thyroid Hormone,25.98,-171,Supplier C,Summer,Aisle 7,Yes
2012-08-03,Paracetamol,199,Analgesic,5.43,-199,Supplier D,Summer,Aisle 7,Yes
2012-08-03,Ibuprofen,105,NSAID,14.11,-105,Supplier A,Summer,Aisle 8,Yes
2012-08-03,Aspirin,21,NSAID,14.07,-21,Supplier D,Summer,Aisle 7,Yes
2012-08-03,Amoxicillin,89,Antibiotic,33.87,-89,Supplier D,Summer,Aisle 8,Yes
2012-08-03,Cetirizine,84,Antihistamine,5.01,-84,Supplier D,Summer,Aisle 2,Yes
2012-08-03,Loratadine,149,Antihistamine,25.66,-149,Supplier B,Summer,Aisle 7,Yes
2012-08-03,Omeprazole,46,Antacid,17.12,-46,Supplier A,Summer,Aisle 3,Yes
2012-08-03,Metformin,122,Antidiabetic,24.51,-122,Supplier A,Summer,Aisle 8,Yes
2012-08-03,Simvastatin,149,Lipid-lowering,13.36,-149,Supplier A,Summer,Aisle 4,Yes
2012-08-03,Diazepam,68,Benzodiazepine,25.28,-68,Supplier C,Summer,Aisle 7,Yes
2012-08-03,Ciprofloxacin,150,Antibiotic,12.9,-150,Supplier A,Summer,Aisle 10,Yes
2012-08-03,Levothyroxine,139,Thyroid Hormone,8.85,-139,Supplier C,Summer,Aisle 10,Yes
2012-08-10,Paracetamol,149,Analgesic,43.11,-149,Supplier B,Summer,Aisle 8,Yes
2012-08-10,Ibuprofen,29,NSAID,39.3,-29,Supplier D,Summer,Aisle 7,Yes
2012-08-10,Aspirin,173,NSAID,46.18,-173,Supplier C,Summer,Aisle 3,Yes
2012-08-10,Amoxicillin,103,Antibiotic,23.82,-103,Supplier A,Summer,Aisle 8,Yes
2012-08-10,Cetirizine,198,Antihistamine,6.54,-198,Supplier D,Summer,Aisle 9,Yes
2012-08-10,Loratadine,22,Antihistamine,10.41,-22,Supplier C,Summer,Aisle 1,Yes
2012-08-10,Omeprazole,55,Antacid,25.28,-55,Supplier A,Summer,Aisle 8,Yes
2012-08-10,Metformin,31,Antidiabetic,18.26,-31,Supplier A,Summer,Aisle 8,Yes
2012-08-10,Simvastatin,47,Lipid-lowering,7.4,-47,Supplier C,Summer,Aisle 10,Yes
2012-08-10,Diazepam,76,Benzodiazepine,40.74,-76,Supplier A,Summer,Aisle 5,Yes
2012-08-10,Ciprofloxacin,128,Antibiotic,16.04,-128,Supplier C,Summer,Aisle 3,Yes
2012-08-10,Levothyroxine,100,Thyroid Hormone,47.99,-100,Supplier D,Summer,Aisle 1,Yes
2012-08-17,Paracetamol,58,Analgesic,13.05,-58,Supplier A,Summer,Aisle 9,Yes
2012-08-17,Ibuprofen,156,NSAID,17.92,-156,Supplier D,Summer,Aisle 5,Yes
2012-08-17,Aspirin,66,NSAID,6.36,-66,Supplier A,Summer,Aisle 7,Yes
2012-08-17,Amoxicillin,159,Antibiotic,28.33,-159,Supplier D,Summer,Aisle 5,Yes
2012-08-17,Cetirizine,64,Antihistamine,5.23,-64,Supplier B,Summer,Aisle 10,Yes
2012-08-17,Loratadine,169,Antihistamine,23.11,-169,Supplier B,Summer,Aisle 10,Yes
2012-08-17,Omeprazole,49,Antacid,11.08,-49,Supplier C,Summer,Aisle 7,Yes
2012-08-17,Metformin,94,Antidiabetic,48.29,-94,Supplier A,Summer,Aisle 5,Yes
2012-08-17,Simvastatin,110,Lipid-lowering,6.34,-110,Supplier B,Summer,Aisle 10,Yes
2012-08-17,Diazepam,72,Benzodiazepine,42.18,-72,Supplier B,Summer,Aisle 5,Yes
2012-08-17,Ciprofloxacin,104,Antibiotic,23.89,-104,Supplier A,Summer,Aisle 3,Yes
2012-08-17,Levothyroxine,109,Thyroid Hormone,27.76,-109,Supplier B,Summer,Aisle 10,Yes
2012-08-24,Paracetamol,140,Analgesic,33.08,-140,Supplier D,Summer,Aisle 2,Yes
2012-08-24,Ibuprofen,135,NSAID,30.54,-135,Supplier D,Summer,Aisle 4,Yes
2012-08-24,Aspirin,173,NSAID,40.59,-173,Supplier C,Summer,Aisle 7,Yes
2012-08-24,Amoxicillin,49,Antibiotic,28.73,-49,Supplier C,Summer,Aisle 6,Yes
2012-08-24,Cetirizine,22,Antihistamine,28.62,-22,Supplier B,Summer,Aisle 2,Yes
2012-08-24,Loratadine,40,Antihistamine,38.65,-40,Supplier B,Summer,Aisle 1,Yes
2012-08-24,Omeprazole,130,Antacid,14.95,-130,Supplier A,Summer,Aisle 3,Yes
2012-08-24,Metformin,192,Antidiabetic,22.33,-192,Supplier B,Summer,Aisle 3,Yes
2012-08-24,Simvastatin,31,Lipid-lowering,23.41,-31,Supplier A,Summer,Aisle 10,Yes
2012-08-24,Diazepam,189,Benzodiazepine,11.71,-189,Supplier B,Summer,Aisle 5,Yes
2012-08-24,Ciprofloxacin,152,Antibiotic,11.86,-152,Supplier C,Summer,Aisle 10,Yes
2012-08-24,Levothyroxine,138,Thyroid Hormone,40.23,-138,Supplier B,Summer,Aisle 6,Yes
2012-08-31,Paracetamol,167,Analgesic,23.79,-167,Supplier D,Summer,Aisle 5,Yes
2012-08-31,Ibuprofen,128,NSAID,6.03,-128,Supplier C,Summer,Aisle 4,Yes
2012-08-31,Aspirin,87,NSAID,22.37,-87,Supplier C,Summer,Aisle 3,Yes
2012-08-31,Amoxicillin,90,Antibiotic,47.47,-90,Supplier C,Summer,Aisle 3,Yes
2012-08-31,Cetirizine,99,Antihistamine,38.43,-99,Supplier B,Summer,Aisle 4,Yes
2012-08-31,Loratadine,92,Antihistamine,20.99,-92,Supplier D,Summer,Aisle 9,Yes
2012-08-31,Omeprazole,108,Antacid,21.75,-108,Supplier C,Summer,Aisle 5,Yes
2012-08-31,Metformin,81,Antidiabetic,9.7,-81,Supplier C,Summer,Aisle 9,Yes
2012-08-31,Simvastatin,170,Lipid-lowering,30.16,-170,Supplier A,Summer,Aisle 10,Yes
2012-08-31,Diazepam,138,Benzodiazepine,45.92,-138,Supplier D,Summer,Aisle 10,Yes
2012-08-31,Ciprofloxacin,137,Antibiotic,30.89,-137,Supplier A,Summer,Aisle 2,Yes
2012-08-31,Levothyroxine,93,Thyroid Hormone,32.84,-93,Supplier A,Summer,Aisle 1,Yes
2012-09-07,Paracetamol,61,Analgesic,14.75,-61,Supplier D,Fall,Aisle 3,Yes
2012-09-07,Ibuprofen,193,NSAID,20.87,-193,Supplier B,Fall,Aisle 7,Yes
2012-09-07,Aspirin,143,NSAID,36.81,-143,Supplier C,Fall,Aisle 5,Yes
2012-09-07,Amoxicillin,87,Antibiotic,45.27,-87,Supplier C,Fall,Aisle 6,Yes
2012-09-07,Cetirizine,188,Antihistamine,36.92,-188,Supplier C,Fall,Aisle 4,Yes
2012-09-07,Loratadine,74,Antihistamine,14.9,-74,Supplier A,Fall,Aisle 10,Yes
2012-09-07,Omeprazole,60,Antacid,41.81,-60,Supplier C,Fall,Aisle 8,Yes
2012-09-07,Metformin,100,Antidiabetic,20.12,-100,Supplier A,Fall,Aisle 4,Yes
2012-09-07,Simvastatin,155,Lipid-lowering,37.99,-155,Supplier D,Fall,Aisle 2,Yes
2012-09-07,Diazepam,39,Benzodiazepine,35.88,-39,Supplier B,Fall,Aisle 5,Yes
2012-09-07,Ciprofloxacin,24,Antibiotic,17.65,-24,Supplier A,Fall,Aisle 7,Yes
2012-09-07,Levothyroxine,199,Thyroid Hormone,38.85,-199,Supplier D,Fall,Aisle 6,Yes
2012-09-14,Paracetamol,143,Analgesic,36.33,-143,Supplier C,Fall,Aisle 8,Yes
2012-09-14,Ibuprofen,44,NSAID,44.85,-44,Supplier B,Fall,Aisle 1,Yes
2012-09-14,Aspirin,134,NSAID,19.54,-134,Supplier A,Fall,Aisle 10,Yes
2012-09-14,Amoxicillin,116,Antibiotic,23.84,-116,Supplier C,Fall,Aisle 9,Yes
2012-09-14,Cetirizine,96,Antihistamine,7.17,-96,Supplier A,Fall,Aisle 10,Yes
2012-09-14,Loratadine,147,Antihistamine,31.4,-147,Supplier D,Fall,Aisle 2,Yes
2012-09-14,Omeprazole,198,Antacid,38.2,-198,Supplier D,Fall,Aisle 1,Yes
2012-09-14,Metformin,145,Antidiabetic,10.71,-145,Supplier B,Fall,Aisle 3,Yes
2012-09-14,Simvastatin,141,Lipid-lowering,11.08,-141,Supplier D,Fall,Aisle 9,Yes
2012-09-14,Diazepam,135,Benzodiazepine,18.4,-135,Supplier A,Fall,Aisle 6,Yes
2012-09-14,Ciprofloxacin,42,Antibiotic,39.82,-42,Supplier D,Fall,Aisle 3,Yes
2012-09-14,Levothyroxine,88,Thyroid Hormone,47.55,-88,Supplier C,Fall,Aisle 8,Yes
2012-09-21,Paracetamol,99,Analgesic,34.38,-99,Supplier D,Fall,Aisle 3,Yes
2012-09-21,Ibuprofen,130,NSAID,20.27,-130,Supplier A,Fall,Aisle 9,Yes
2012-09-21,Aspirin,52,NSAID,24.49,-52,Supplier C,Fall,Aisle 3,Yes
2012-09-21,Amoxicillin,161,Antibiotic,13.25,-161,Supplier A,Fall,Aisle 10,Yes
2012-09-21,Cetirizine,128,Antihistamine,25.67,-128,Supplier A,Fall,Aisle 9,Yes
2012-09-21,Loratadine,160,Antihistamine,11.78,-160,Supplier D,Fall,Aisle 5,Yes
2012-09-21,Omeprazole,23,Antacid,27.94,-23,Supplier C,Fall,Aisle 9,Yes
2012-09-21,Metformin,154,Antidiabetic,42.13,-154,Supplier B,Fall,Aisle 2,Yes
2012-09-21,Simvastatin,77,Lipid-lowering,23.02,-77,Supplier A,Fall,Aisle 6,Yes
2012-09-21,Diazepam,31,Benzodiazepine,21.54,-31,Supplier C,Fall,Aisle 10,Yes
2012-09-21,Ciprofloxacin,50,Antibiotic,46.53,-50,Supplier B,Fall,Aisle 2,Yes
2012-09-21,Levothyroxine,64,Thyroid Hormone,11.77,-64,Supplier C,Fall,Aisle 4,Yes
2012-09-28,Paracetamol,200,Analgesic,45.37,-200,Supplier D,Fall,Aisle 10,Yes
2012-09-28,Ibuprofen,191,NSAID,44.36,-191,Supplier A,Fall,Aisle 2,Yes
2012-09-28,Aspirin,106,NSAID,36.8,-106,Supplier D,Fall,Aisle 3,Yes
2012-09-28,Amoxicillin,61,Antibiotic,24.28,-61,Supplier C,Fall,Aisle 10,Yes
2012-09-28,Cetirizine,32,Antihistamine,7.32,-32,Supplier A,Fall,Aisle 8,Yes
2012-09-28,Loratadine,147,Antihistamine,15.02,-147,Supplier A,Fall,Aisle 1,Yes
2012-09-28,Omeprazole,114,Antacid,5.38,-114,Supplier A,Fall,Aisle 4,Yes
2012-09-28,Metformin,138,Antidiabetic,26.7,-138,Supplier D,Fall,Aisle 7,Yes
2012-09-28,Simvastatin,93,Lipid-lowering,45.54,-93,Supplier D,Fall,Aisle 2,Yes
2012-09-28,Diazepam,27,Benzodiazepine,37.91,-27,Supplier A,Fall,Aisle 5,Yes
2012-09-28,Ciprofloxacin,57,Antibiotic,26.94,-57,Supplier C,Fall,Aisle 8,Yes
2012-09-28,Levothyroxine,44,Thyroid Hormone,47.18,-44,Supplier C,Fall,Aisle 4,Yes
2012-10-05,Paracetamol,28,Analgesic,41.94,-28,Supplier C,Fall,Aisle 2,Yes
2012-10-05,Ibuprofen,119,NSAID,45.52,-119,Supplier B,Fall,Aisle 6,Yes
2012-10-05,Aspirin,80,NSAID,30.7,-80,Supplier D,Fall,Aisle 3,Yes
2012-10-05,Amoxicillin,72,Antibiotic,34.07,-72,Supplier C,Fall,Aisle 6,Yes
2012-10-05,Cetirizine,86,Antihistamine,6.58,-86,Supplier A,Fall,Aisle 10,Yes
2012-10-05,Loratadine,69,Antihistamine,26.15,-69,Supplier D,Fall,Aisle 3,Yes
2012-10-05,Omeprazole,94,Antacid,27.62,-94,Supplier C,Fall,Aisle 6,Yes
2012-10-05,Metformin,167,Antidiabetic,26.3,-167,Supplier D,Fall,Aisle 5,Yes
2012-10-05,Simvastatin,156,Lipid-lowering,7.9,-156,Supplier A,Fall,Aisle 5,Yes
2012-10-05,Diazepam,101,Benzodiazepine,8.24,-101,Supplier D,Fall,Aisle 9,Yes
2012-10-05,Ciprofloxacin,67,Antibiotic,8.59,-67,Supplier D,Fall,Aisle 9,Yes
2012-10-05,Levothyroxine,60,Thyroid Hormone,38.78,-60,Supplier C,Fall,Aisle 9,Yes
2012-10-12,Paracetamol,125,Analgesic,49.69,-125,Supplier D,Fall,Aisle 7,Yes
2012-10-12,Ibuprofen,69,NSAID,21.39,-69,Supplier A,Fall,Aisle 7,Yes
2012-10-12,Aspirin,60,NSAID,21.34,-60,Supplier A,Fall,Aisle 3,Yes
2012-10-12,Amoxicillin,54,Antibiotic,48.42,-54,Supplier D,Fall,Aisle 3,Yes
2012-10-12,Cetirizine,114,Antihistamine,29.51,-114,Supplier D,Fall,Aisle 3,Yes
2012-10-12,Loratadine,120,Antihistamine,14.68,-120,Supplier B,Fall,Aisle 3,Yes
2012-10-12,Omeprazole,160,Antacid,33.94,-160,Supplier C,Fall,Aisle 10,Yes
2012-10-12,Metformin,180,Antidiabetic,20.42,-180,Supplier C,Fall,Aisle 4,Yes
2012-10-12,Simvastatin,161,Lipid-lowering,34.31,-161,Supplier B,Fall,Aisle 9,Yes
2012-10-12,Diazepam,74,Benzodiazepine,15.2,-74,Supplier D,Fall,Aisle 10,Yes
2012-10-12,Ciprofloxacin,141,Antibiotic,39.59,-141,Supplier B,Fall,Aisle 1,Yes
2012-10-12,Levothyroxine,159,Thyroid Hormone,39.53,-159,Supplier C,Fall,Aisle 7,Yes
2012-10-19,Paracetamol,107,Analgesic,7.66,-107,Supplier B,Fall,Aisle 8,Yes
2012-10-19,Ibuprofen,45,NSAID,21.55,-45,Supplier C,Fall,Aisle 8,Yes
2012-10-19,Aspirin,188,NSAID,16.4,-188,Supplier A,Fall,Aisle 4,Yes
2012-10-19,Amoxicillin,31,Antibiotic,40.42,-31,Supplier C,Fall,Aisle 4,Yes
2012-10-19,Cetirizine,173,Antihistamine,20.2,-173,Supplier A,Fall,Aisle 10,Yes
2012-10-19,Loratadine,38,Antihistamine,41.36,-38,Supplier C,Fall,Aisle 5,Yes
2012-10-19,Omeprazole,191,Antacid,7.58,-191,Supplier B,Fall,Aisle 2,Yes
2012-10-19,Metformin,140,Antidiabetic,6.96,-140,Supplier A,Fall,Aisle 1,Yes
2012-10-19,Simvastatin,193,Lipid-lowering,10.76,-193,Supplier A,Fall,Aisle 2,Yes
2012-10-19,Diazepam,125,Benzodiazepine,46.58,-125,Supplier C,Fall,Aisle 7,Yes
2012-10-19,Ciprofloxacin,68,Antibiotic,14.2,-68,Supplier A,Fall,Aisle 2,Yes
2012-10-19,Levothyroxine,26,Thyroid Hormone,33.02,-26,Supplier A,Fall,Aisle 4,Yes
2012-10-26,Paracetamol,36,Analgesic,17.18,-36,Supplier C,Fall,Aisle 7,Yes
2012-10-26,Ibuprofen,173,NSAID,27.26,-173,Supplier A,Fall,Aisle 9,Yes
2012-10-26,Aspirin,163,NSAID,21.04,-163,Supplier D,Fall,Aisle 2,Yes
2012-10-26,Amoxicillin,197,Antibiotic,37.36,-197,Supplier C,Fall,Aisle 2,Yes
2012-10-26,Cetirizine,99,Antihistamine,12.61,-99,Supplier A,Fall,Aisle 1,Yes
2012-10-26,Loratadine,25,Antihistamine,26.65,-25,Supplier A,Fall,Aisle 8,Yes
2012-10-26,Omeprazole,177,Antacid,41.25,-177,Supplier D,Fall,Aisle 7,Yes
2012-10-26,Metformin,162,Antidiabetic,10.53,-162,Supplier D,Fall,Aisle 10,Yes
2012-10-26,Simvastatin,186,Lipid-lowering,24.51,-186,Supplier A,Fall,Aisle 6,Yes
2012-10-26,Diazepam,74,Benzodiazepine,33.11,-74,Supplier B,Fall,Aisle 7,Yes
2012-10-26,Ciprofloxacin,113,Antibiotic,20.86,-113,Supplier B,Fall,Aisle 5,Yes
2012-10-26,Levothyroxine,199,Thyroid Hormone,42.98,-199,Supplier A,Fall,Aisle 6,Yes
2012-11-02,Paracetamol,152,Analgesic,45.49,-152,Supplier C,Fall,Aisle 4,Yes
2012-11-02,Ibuprofen,104,NSAID,39.41,-104,Supplier C,Fall,Aisle 10,Yes
2012-11-02,Aspirin,185,NSAID,30.97,-185,Supplier D,Fall,Aisle 4,Yes
2012-11-02,Amoxicillin,26,Antibiotic,37.42,-26,Supplier B,Fall,Aisle 10,Yes
2012-11-02,Cetirizine,48,Antihistamine,17.5,-48,Supplier A,Fall,Aisle 9,Yes
2012-11-02,Loratadine,106,Antihistamine,7.58,-106,Supplier A,Fall,Aisle 4,Yes
2012-11-02,Omeprazole,167,Antacid,43.51,-167,Supplier B,Fall,Aisle 10,Yes
2012-11-02,Metformin,165,Antidiabetic,35.23,-165,Supplier A,Fall,Aisle 4,Yes
2012-11-02,Simvastatin,100,Lipid-lowering,33.97,-100,Supplier A,Fall,Aisle 4,Yes
2012-11-02,Diazepam,49,Benzodiazepine,49.45,-49,Supplier B,Fall,Aisle 8,Yes
2012-11-02,Ciprofloxacin,24,Antibiotic,7.56,-24,Supplier B,Fall,Aisle 2,Yes
2012-11-02,Levothyroxine,130,Thyroid Hormone,48.67,-130,Supplier B,Fall,Aisle 3,Yes
2012-11-09,Paracetamol,47,Analgesic,47.34,-47,Supplier B,Fall,Aisle 10,Yes
2012-11-09,Ibuprofen,146,NSAID,33.09,-146,Supplier B,Fall,Aisle 1,Yes
2012-11-09,Aspirin,163,NSAID,17.19,-163,Supplier C,Fall,Aisle 2,Yes
2012-11-09,Amoxicillin,132,Antibiotic,26.58,-132,Supplier C,Fall,Aisle 5,Yes
2012-11-09,Cetirizine,187,Antihistamine,33.19,-187,Supplier D,Fall,Aisle 5,Yes
2012-11-09,Loratadine,58,Antihistamine,30.31,-58,Supplier B,Fall,Aisle 1,Yes
2012-11-09,Omeprazole,75,Antacid,49.28,-75,Supplier A,Fall,Aisle 10,Yes
2012-11-09,Metformin,111,Antidiabetic,38.26,-111,Supplier D,Fall,Aisle 8,Yes
2012-11-09,Simvastatin,22,Lipid-lowering,36.88,-22,Supplier A,Fall,Aisle 4,Yes
2012-11-09,Diazepam,152,Benzodiazepine,14.77,-152,Supplier A,Fall,Aisle 10,Yes
2012-11-09,Ciprofloxacin,26,Antibiotic,41.13,-26,Supplier D,Fall,Aisle 6,Yes
2012-11-09,Levothyroxine,113,Thyroid Hormone,31.19,-113,Supplier B,Fall,Aisle 8,Yes
2012-11-16,Paracetamol,73,Analgesic,28.37,-73,Supplier B,Fall,Aisle 5,Yes
2012-11-16,Ibuprofen,99,NSAID,24.17,-99,Supplier A,Fall,Aisle 10,Yes
2012-11-16,Aspirin,179,NSAID,47.55,-179,Supplier B,Fall,Aisle 9,Yes
